S. No,Description,Average Price,% Change,Cities,Value,Month
36,Lawn Printed Gul Ahmed/Al Karam 1 mtr,442.36,0.59,Faisal-abad,466.08,06-01-2022
36,Lawn Printed Gul Ahmed/Al Karam 1 mtr,442.36,0.59,Sar-godha,530,06-01-2022
36,Lawn Printed Gul Ahmed/Al Karam 1 mtr,442.36,0.59,Multan,540,06-01-2022
36,Lawn Printed Gul Ahmed/Al Karam 1 mtr,442.36,0.59,Baha-walpur,506.66,06-01-2022
36,Lawn Printed Gul Ahmed/Al Karam 1 mtr,442.36,0.59,Karachi,480,06-01-2022
36,Lawn Printed Gul Ahmed/Al Karam 1 mtr,442.36,0.59,Hyder-abad,400,06-01-2022
36,Lawn Printed Gul Ahmed/Al Karam 1 mtr,442.36,0.59,Sukkur,393,06-01-2022
36,Lawn Printed Gul Ahmed/Al Karam 1 mtr,442.36,0.59,Larkana,500,06-01-2022
36,Lawn Printed Gul Ahmed/Al Karam 1 mtr,442.36,0.59,Pesha-war,543,06-01-2022
36,Lawn Printed Gul Ahmed/Al Karam 1 mtr,442.36,0.59,Bannu,569.51,06-01-2022
36,Lawn Printed Gul Ahmed/Al Karam 1 mtr,442.36,0.59,Quetta,498.33,06-01-2022
36,Lawn Printed Gul Ahmed/Al Karam 1 mtr,442.36,0.59,Khuz-dar,353.3,06-01-2022
37,Georgette (Average Quality) 1 mtr,192.11,0.37,Islam-abad,281.19,06-01-2022
37,Georgette (Average Quality) 1 mtr,192.11,0.37,Rawal-pindi,270.5,06-01-2022
37,Georgette (Average Quality) 1 mtr,192.11,0.37,Gujran-wala,200,06-01-2022
37,Georgette (Average Quality) 1 mtr,192.11,0.37,Sialkot,200,06-01-2022
37,Georgette (Average Quality) 1 mtr,192.11,0.37,Lahore,228.26,06-01-2022
37,Georgette (Average Quality) 1 mtr,192.11,0.37,Faisal-abad,159.4,06-01-2022
37,Georgette (Average Quality) 1 mtr,192.11,0.37,Sar-godha,260,06-01-2022
37,Georgette (Average Quality) 1 mtr,192.11,0.37,Multan,188.63,06-01-2022
37,Georgette (Average Quality) 1 mtr,192.11,0.37,Baha-walpur,153.26,06-01-2022
37,Georgette (Average Quality) 1 mtr,192.11,0.37,Karachi,193.09,06-01-2022
37,Georgette (Average Quality) 1 mtr,192.11,0.37,Hyder-abad,130,06-01-2022
37,Georgette (Average Quality) 1 mtr,192.11,0.37,Sukkur,150,06-01-2022
37,Georgette (Average Quality) 1 mtr,192.11,0.37,Larkana,250,06-01-2022
37,Georgette (Average Quality) 1 mtr,192.11,0.37,Pesha-war,176.09,06-01-2022
37,Georgette (Average Quality) 1 mtr,192.11,0.37,Bannu,150,06-01-2022
37,Georgette (Average Quality) 1 mtr,192.11,0.37,Quetta,159.79,06-01-2022
37,Georgette (Average Quality) 1 mtr,192.11,0.37,Khuz-dar,200,06-01-2022
38,Gents Sandal Bata Pair,1415.55,8.97,Islam-abad,1415.55,06-01-2022
38,Gents Sandal Bata Pair,1415.55,8.97,Rawal-pindi,1415.55,06-01-2022
38,Gents Sandal Bata Pair,1415.55,8.97,Gujran-wala,1415.55,06-01-2022
38,Gents Sandal Bata Pair,1415.55,8.97,Sialkot,1415.55,06-01-2022
38,Gents Sandal Bata Pair,1415.55,8.97,Lahore,1415.55,06-01-2022
38,Gents Sandal Bata Pair,1415.55,8.97,Faisal-abad,1415.55,06-01-2022
38,Gents Sandal Bata Pair,1415.55,8.97,Sar-godha,1415.55,06-01-2022
38,Gents Sandal Bata Pair,1415.55,8.97,Multan,1415.55,06-01-2022
38,Gents Sandal Bata Pair,1415.55,8.97,Baha-walpur,1415.55,06-01-2022
38,Gents Sandal Bata Pair,1415.55,8.97,Karachi,1415.55,06-01-2022
38,Gents Sandal Bata Pair,1415.55,8.97,Hyder-abad,1415.55,06-01-2022
38,Gents Sandal Bata Pair,1415.55,8.97,Sukkur,1415.55,06-01-2022
38,Gents Sandal Bata Pair,1415.55,8.97,Larkana,1415.55,06-01-2022
38,Gents Sandal Bata Pair,1415.55,8.97,Pesha-war,1415.55,06-01-2022
38,Gents Sandal Bata Pair,1415.55,8.97,Bannu,1415.55,06-01-2022
38,Gents Sandal Bata Pair,1415.55,8.97,Quetta,1415.55,06-01-2022
38,Gents Sandal Bata Pair,1415.55,8.97,Khuz-dar,1415.55,06-01-2022
39,Gents Sponge Chappal Bata Pair,344.71,15.29,Islam-abad,344.71,06-01-2022
39,Gents Sponge Chappal Bata Pair,344.71,15.29,Rawal-pindi,344.71,06-01-2022
39,Gents Sponge Chappal Bata Pair,344.71,15.29,Gujran-wala,344.71,06-01-2022
39,Gents Sponge Chappal Bata Pair,344.71,15.29,Sialkot,344.71,06-01-2022
39,Gents Sponge Chappal Bata Pair,344.71,15.29,Lahore,344.71,06-01-2022
39,Gents Sponge Chappal Bata Pair,344.71,15.29,Faisal-abad,344.71,06-01-2022
39,Gents Sponge Chappal Bata Pair,344.71,15.29,Sar-godha,344.71,06-01-2022
39,Gents Sponge Chappal Bata Pair,344.71,15.29,Multan,344.71,06-01-2022
39,Gents Sponge Chappal Bata Pair,344.71,15.29,Baha-walpur,344.71,06-01-2022
39,Gents Sponge Chappal Bata Pair,344.71,15.29,Karachi,344.71,06-01-2022
39,Gents Sponge Chappal Bata Pair,344.71,15.29,Hyder-abad,344.71,06-01-2022
39,Gents Sponge Chappal Bata Pair,344.71,15.29,Sukkur,344.71,06-01-2022
39,Gents Sponge Chappal Bata Pair,344.71,15.29,Larkana,344.71,06-01-2022
39,Gents Sponge Chappal Bata Pair,344.71,15.29,Pesha-war,344.71,06-01-2022
39,Gents Sponge Chappal Bata Pair,344.71,15.29,Bannu,344.71,06-01-2022
39,Gents Sponge Chappal Bata Pair,344.71,15.29,Quetta,344.71,06-01-2022
39,Gents Sponge Chappal Bata Pair,344.71,15.29,Khuz-dar,344.71,06-01-2022
40,Ladies Sandal Bata Pair,699,0,Islam-abad,699,06-01-2022
40,Ladies Sandal Bata Pair,699,0,Rawal-pindi,699,06-01-2022
40,Ladies Sandal Bata Pair,699,0,Gujran-wala,699,06-01-2022
40,Ladies Sandal Bata Pair,699,0,Sialkot,699,06-01-2022
40,Ladies Sandal Bata Pair,699,0,Lahore,699,06-01-2022
40,Ladies Sandal Bata Pair,699,0,Faisal-abad,699,06-01-2022
40,Ladies Sandal Bata Pair,699,0,Sar-godha,699,06-01-2022
40,Ladies Sandal Bata Pair,699,0,Multan,699,06-01-2022
40,Ladies Sandal Bata Pair,699,0,Baha-walpur,699,06-01-2022
40,Ladies Sandal Bata Pair,699,0,Karachi,699,06-01-2022
40,Ladies Sandal Bata Pair,699,0,Hyder-abad,699,06-01-2022
40,Ladies Sandal Bata Pair,699,0,Sukkur,699,06-01-2022
40,Ladies Sandal Bata Pair,699,0,Larkana,699,06-01-2022
40,Ladies Sandal Bata Pair,699,0,Pesha-war,699,06-01-2022
40,Ladies Sandal Bata Pair,699,0,Bannu,699,06-01-2022
40,Ladies Sandal Bata Pair,699,0,Quetta,699,06-01-2022
40,Ladies Sandal Bata Pair,699,0,Khuz-dar,699,06-01-2022
41,Electricity Charges upto 50 Units Per Unit,5.76,6.08,Islam-abad,5.76,06-01-2022
41,Electricity Charges upto 50 Units Per Unit,5.76,6.08,Rawal-pindi,5.76,06-01-2022
41,Electricity Charges upto 50 Units Per Unit,5.76,6.08,Gujran-wala,5.76,06-01-2022
41,Electricity Charges upto 50 Units Per Unit,5.76,6.08,Sialkot,5.76,06-01-2022
41,Electricity Charges upto 50 Units Per Unit,5.76,6.08,Lahore,5.76,06-01-2022
41,Electricity Charges upto 50 Units Per Unit,5.76,6.08,Faisal-abad,5.76,06-01-2022
41,Electricity Charges upto 50 Units Per Unit,5.76,6.08,Sar-godha,5.76,06-01-2022
41,Electricity Charges upto 50 Units Per Unit,5.76,6.08,Multan,5.76,06-01-2022
41,Electricity Charges upto 50 Units Per Unit,5.76,6.08,Baha-walpur,5.76,06-01-2022
41,Electricity Charges upto 50 Units Per Unit,5.76,6.08,Karachi,5.76,06-01-2022
41,Electricity Charges upto 50 Units Per Unit,5.76,6.08,Hyder-abad,5.76,06-01-2022
41,Electricity Charges upto 50 Units Per Unit,5.76,6.08,Sukkur,5.76,06-01-2022
41,Electricity Charges upto 50 Units Per Unit,5.76,6.08,Larkana,5.76,06-01-2022
41,Electricity Charges upto 50 Units Per Unit,5.76,6.08,Pesha-war,5.76,06-01-2022
41,Electricity Charges upto 50 Units Per Unit,5.76,6.08,Bannu,5.76,06-01-2022
41,Electricity Charges upto 50 Units Per Unit,5.76,6.08,Quetta,5.76,06-01-2022
41,Electricity Charges upto 50 Units Per Unit,5.76,6.08,Khuz-dar,5.76,06-01-2022
42,Gas Charges upto 3.3719 MMBTU MMBTU,141.57,0,Islam-abad,141.57,06-01-2022
42,Gas Charges upto 3.3719 MMBTU MMBTU,141.57,0,Rawal-pindi,141.57,06-01-2022
42,Gas Charges upto 3.3719 MMBTU MMBTU,141.57,0,Gujran-wala,141.57,06-01-2022
42,Gas Charges upto 3.3719 MMBTU MMBTU,141.57,0,Sialkot,141.57,06-01-2022
42,Gas Charges upto 3.3719 MMBTU MMBTU,141.57,0,Lahore,141.57,06-01-2022
42,Gas Charges upto 3.3719 MMBTU MMBTU,141.57,0,Faisal-abad,141.57,06-01-2022
42,Gas Charges upto 3.3719 MMBTU MMBTU,141.57,0,Sar-godha,141.57,06-01-2022
42,Gas Charges upto 3.3719 MMBTU MMBTU,141.57,0,Multan,141.57,06-01-2022
42,Gas Charges upto 3.3719 MMBTU MMBTU,141.57,0,Baha-walpur,141.57,06-01-2022
42,Gas Charges upto 3.3719 MMBTU MMBTU,141.57,0,Karachi,141.57,06-01-2022
42,Gas Charges upto 3.3719 MMBTU MMBTU,141.57,0,Hyder-abad,141.57,06-01-2022
42,Gas Charges upto 3.3719 MMBTU MMBTU,141.57,0,Sukkur,141.57,06-01-2022
42,Gas Charges upto 3.3719 MMBTU MMBTU,141.57,0,Larkana,141.57,06-01-2022
42,Gas Charges upto 3.3719 MMBTU MMBTU,141.57,0,Pesha-war,141.57,06-01-2022
42,Gas Charges upto 3.3719 MMBTU MMBTU,141.57,0,Bannu,141.57,06-01-2022
42,Gas Charges upto 3.3719 MMBTU MMBTU,141.57,0,Quetta,141.57,06-01-2022
42,Gas Charges upto 3.3719 MMBTU MMBTU,141.57,0,Khuz-dar,,06-01-2022
43,Firewood Whole 40 Kg,836.58,0.85,Islam-abad,1296.15,06-01-2022
43,Firewood Whole 40 Kg,836.58,0.85,Rawal-pindi,1079.39,06-01-2022
43,Firewood Whole 40 Kg,836.58,0.85,Gujran-wala,982.68,06-01-2022
43,Firewood Whole 40 Kg,836.58,0.85,Sialkot,889.77,06-01-2022
43,Firewood Whole 40 Kg,836.58,0.85,Lahore,1002.33,06-01-2022
43,Firewood Whole 40 Kg,836.58,0.85,Faisal-abad,1000,06-01-2022
43,Firewood Whole 40 Kg,836.58,0.85,Sar-godha,682.92,06-01-2022
43,Firewood Whole 40 Kg,836.58,0.85,Multan,883.01,06-01-2022
43,Firewood Whole 40 Kg,836.58,0.85,Baha-walpur,1000,06-01-2022
43,Firewood Whole 40 Kg,836.58,0.85,Karachi,776.38,06-01-2022
43,Firewood Whole 40 Kg,836.58,0.85,Hyder-abad,782.97,06-01-2022
43,Firewood Whole 40 Kg,836.58,0.85,Sukkur,600,06-01-2022
43,Firewood Whole 40 Kg,836.58,0.85,Larkana,616.22,06-01-2022
43,Firewood Whole 40 Kg,836.58,0.85,Pesha-war,682.24,06-01-2022
43,Firewood Whole 40 Kg,836.58,0.85,Bannu,650,06-01-2022
43,Firewood Whole 40 Kg,836.58,0.85,Quetta,739.95,06-01-2022
43,Firewood Whole 40 Kg,836.58,0.85,Khuz-dar,883.01,06-01-2022
44,Energy Saver Philips 14 Watt Each,231.59,3.65,Islam-abad,176.6,06-01-2022
44,Energy Saver Philips 14 Watt Each,231.59,3.65,Rawal-pindi,175.26,06-01-2022
44,Energy Saver Philips 14 Watt Each,231.59,3.65,Gujran-wala,320,06-01-2022
44,Energy Saver Philips 14 Watt Each,231.59,3.65,Sialkot,270,06-01-2022
44,Energy Saver Philips 14 Watt Each,231.59,3.65,Lahore,210,06-01-2022
44,Energy Saver Philips 14 Watt Each,231.59,3.65,Faisal-abad,280,06-01-2022
44,Energy Saver Philips 14 Watt Each,231.59,3.65,Sar-godha,283.31,06-01-2022
44,Energy Saver Philips 14 Watt Each,231.59,3.65,Multan,325,06-01-2022
44,Energy Saver Philips 14 Watt Each,231.59,3.65,Baha-walpur,200,06-01-2022
44,Energy Saver Philips 14 Watt Each,231.59,3.65,Karachi,200,06-01-2022
44,Energy Saver Philips 14 Watt Each,231.59,3.65,Hyder-abad,230,06-01-2022
44,Energy Saver Philips 14 Watt Each,231.59,3.65,Sukkur,160,06-01-2022
44,Energy Saver Philips 14 Watt Each,231.59,3.65,Larkana,250,06-01-2022
44,Energy Saver Philips 14 Watt Each,231.59,3.65,Pesha-war,220,06-01-2022
44,Energy Saver Philips 14 Watt Each,231.59,3.65,Bannu,190,06-01-2022
44,Energy Saver Philips 14 Watt Each,231.59,3.65,Quetta,309.68,06-01-2022
44,Energy Saver Philips 14 Watt Each,231.59,3.65,Khuz-dar,230,06-01-2022
45,Sufi Washing Soap 250 gm Cake Each,88.74,8.01,Islam-abad,95.87,06-01-2022
45,Sufi Washing Soap 250 gm Cake Each,88.74,8.01,Rawal-pindi,95.87,06-01-2022
45,Sufi Washing Soap 250 gm Cake Each,88.74,8.01,Gujran-wala,100,06-01-2022
45,Sufi Washing Soap 250 gm Cake Each,88.74,8.01,Sialkot,85,06-01-2022
45,Sufi Washing Soap 250 gm Cake Each,88.74,8.01,Lahore,95.25,06-01-2022
45,Sufi Washing Soap 250 gm Cake Each,88.74,8.01,Faisal-abad,83.65,06-01-2022
45,Sufi Washing Soap 250 gm Cake Each,88.74,8.01,Sar-godha,90,06-01-2022
45,Sufi Washing Soap 250 gm Cake Each,88.74,8.01,Multan,98.35,06-01-2022
45,Sufi Washing Soap 250 gm Cake Each,88.74,8.01,Baha-walpur,96.31,06-01-2022
45,Sufi Washing Soap 250 gm Cake Each,88.74,8.01,Karachi,97.17,06-01-2022
45,Sufi Washing Soap 250 gm Cake Each,88.74,8.01,Hyder-abad,85.86,06-01-2022
45,Sufi Washing Soap 250 gm Cake Each,88.74,8.01,Sukkur,77.69,06-01-2022
45,Sufi Washing Soap 250 gm Cake Each,88.74,8.01,Larkana,80,06-01-2022
45,Sufi Washing Soap 250 gm Cake Each,88.74,8.01,Pesha-war,89.84,06-01-2022
45,Sufi Washing Soap 250 gm Cake Each,88.74,8.01,Bannu,90.8,06-01-2022
45,Sufi Washing Soap 250 gm Cake Each,88.74,8.01,Quetta,77.89,06-01-2022
45,Sufi Washing Soap 250 gm Cake Each,88.74,8.01,Khuz-dar,75,06-01-2022
46,Match Box Each,3.87,0.26,Islam-abad,4,06-01-2022
46,Match Box Each,3.87,0.26,Rawal-pindi,4,06-01-2022
46,Match Box Each,3.87,0.26,Gujran-wala,4,06-01-2022
46,Match Box Each,3.87,0.26,Sialkot,4,06-01-2022
46,Match Box Each,3.87,0.26,Lahore,3.56,06-01-2022
46,Match Box Each,3.87,0.26,Faisal-abad,5,06-01-2022
46,Match Box Each,3.87,0.26,Sar-godha,3,06-01-2022
46,Match Box Each,3.87,0.26,Multan,5,06-01-2022
46,Match Box Each,3.87,0.26,Baha-walpur,5,06-01-2022
46,Match Box Each,3.87,0.26,Karachi,3,06-01-2022
46,Match Box Each,3.87,0.26,Hyder-abad,4.22,06-01-2022
46,Match Box Each,3.87,0.26,Sukkur,5,06-01-2022
46,Match Box Each,3.87,0.26,Larkana,5,06-01-2022
46,Match Box Each,3.87,0.26,Pesha-war,3.63,06-01-2022
46,Match Box Each,3.87,0.26,Bannu,4,06-01-2022
46,Match Box Each,3.87,0.26,Quetta,3.15,06-01-2022
46,Match Box Each,3.87,0.26,Khuz-dar,2,06-01-2022
47,Petrol Super Per Litre,217.96,44.7,Islam-abad,217.71,06-01-2022
47,Petrol Super Per Litre,217.96,44.7,Rawal-pindi,217.68,06-01-2022
47,Petrol Super Per Litre,217.96,44.7,Gujran-wala,217.74,06-01-2022
47,Petrol Super Per Litre,217.96,44.7,Sialkot,218.23,06-01-2022
47,Petrol Super Per Litre,217.96,44.7,Lahore,217.73,06-01-2022
47,Petrol Super Per Litre,217.96,44.7,Faisal-abad,217.64,06-01-2022
47,Petrol Super Per Litre,217.96,44.7,Sar-godha,217.86,06-01-2022
47,Petrol Super Per Litre,217.96,44.7,Multan,217.69,06-01-2022
47,Petrol Super Per Litre,217.96,44.7,Baha-walpur,218,06-01-2022
47,Petrol Super Per Litre,217.96,44.7,Karachi,217.72,06-01-2022
47,Petrol Super Per Litre,217.96,44.7,Hyder-abad,218.61,06-01-2022
47,Petrol Super Per Litre,217.96,44.7,Sukkur,217.68,06-01-2022
47,Petrol Super Per Litre,217.96,44.7,Larkana,218.05,06-01-2022
47,Petrol Super Per Litre,217.96,44.7,Pesha-war,217.68,06-01-2022
47,Petrol Super Per Litre,217.96,44.7,Bannu,219.92,06-01-2022
47,Petrol Super Per Litre,217.96,44.7,Quetta,217.69,06-01-2022
47,Petrol Super Per Litre,217.96,44.7,Khuz-dar,217.71,06-01-2022
48,Hi-Speed Diesel Per Litre,231.21,59.57,Islam-abad,230.94,06-01-2022
48,Hi-Speed Diesel Per Litre,231.21,59.57,Rawal-pindi,230.92,06-01-2022
48,Hi-Speed Diesel Per Litre,231.21,59.57,Gujran-wala,230.94,06-01-2022
48,Hi-Speed Diesel Per Litre,231.21,59.57,Sialkot,231.41,06-01-2022
48,Hi-Speed Diesel Per Litre,231.21,59.57,Lahore,231.5,06-01-2022
48,Hi-Speed Diesel Per Litre,231.21,59.57,Faisal-abad,230.86,06-01-2022
48,Hi-Speed Diesel Per Litre,231.21,59.57,Sar-godha,231.11,06-01-2022
48,Hi-Speed Diesel Per Litre,231.21,59.57,Multan,230.86,06-01-2022
48,Hi-Speed Diesel Per Litre,231.21,59.57,Baha-walpur,231.2,06-01-2022
48,Hi-Speed Diesel Per Litre,231.21,59.57,Karachi,230.94,06-01-2022
48,Hi-Speed Diesel Per Litre,231.21,59.57,Hyder-abad,231.71,06-01-2022
48,Hi-Speed Diesel Per Litre,231.21,59.57,Sukkur,230.9,06-01-2022
48,Hi-Speed Diesel Per Litre,231.21,59.57,Larkana,231.12,06-01-2022
48,Hi-Speed Diesel Per Litre,231.21,59.57,Pesha-war,230.92,06-01-2022
48,Hi-Speed Diesel Per Litre,231.21,59.57,Bannu,233.39,06-01-2022
48,Hi-Speed Diesel Per Litre,231.21,59.57,Quetta,230.87,06-01-2022
48,Hi-Speed Diesel Per Litre,231.21,59.57,Khuz-dar,230.92,06-01-2022
49,LPG 11.67 kg Cylinder Each,2445.24,-0.91,Islam-abad,2454.55,06-01-2022
49,LPG 11.67 kg Cylinder Each,2445.24,-0.91,Rawal-pindi,2449.34,06-01-2022
49,LPG 11.67 kg Cylinder Each,2445.24,-0.91,Gujran-wala,2519.54,06-01-2022
49,LPG 11.67 kg Cylinder Each,2445.24,-0.91,Sialkot,2470,06-01-2022
49,LPG 11.67 kg Cylinder Each,2445.24,-0.91,Lahore,2450.69,06-01-2022
49,LPG 11.67 kg Cylinder Each,2445.24,-0.91,Faisal-abad,2339.49,06-01-2022
49,LPG 11.67 kg Cylinder Each,2445.24,-0.91,Sar-godha,2372.99,06-01-2022
49,LPG 11.67 kg Cylinder Each,2445.24,-0.91,Multan,2447.75,06-01-2022
49,LPG 11.67 kg Cylinder Each,2445.24,-0.91,Baha-walpur,2420,06-01-2022
49,LPG 11.67 kg Cylinder Each,2445.24,-0.91,Karachi,2487.52,06-01-2022
49,LPG 11.67 kg Cylinder Each,2445.24,-0.91,Hyder-abad,2548.88,06-01-2022
49,LPG 11.67 kg Cylinder Each,2445.24,-0.91,Sukkur,2570,06-01-2022
49,LPG 11.67 kg Cylinder Each,2445.24,-0.91,Larkana,2439.51,06-01-2022
49,LPG 11.67 kg Cylinder Each,2445.24,-0.91,Pesha-war,2613.46,06-01-2022
49,LPG 11.67 kg Cylinder Each,2445.24,-0.91,Bannu,2301.86,06-01-2022
49,LPG 11.67 kg Cylinder Each,2445.24,-0.91,Quetta,2289.12,06-01-2022
49,LPG 11.67 kg Cylinder Each,2445.24,-0.91,Khuz-dar,2420,06-01-2022
50,Telephone Call Charges Per Min u,1.79,0,Islam-abad,1.79,06-01-2022
50,Telephone Call Charges Per Min u,1.79,0,Rawal-pindi,1.79,06-01-2022
50,Telephone Call Charges Per Min u,1.79,0,Gujran-wala,1.79,06-01-2022
50,Telephone Call Charges Per Min u,1.79,0,Sialkot,1.79,06-01-2022
50,Telephone Call Charges Per Min u,1.79,0,Lahore,1.79,06-01-2022
50,Telephone Call Charges Per Min u,1.79,0,Faisal-abad,1.79,06-01-2022
50,Telephone Call Charges Per Min u,1.79,0,Sar-godha,1.79,06-01-2022
50,Telephone Call Charges Per Min u,1.79,0,Multan,1.79,06-01-2022
50,Telephone Call Charges Per Min u,1.79,0,Baha-walpur,1.79,06-01-2022
50,Telephone Call Charges Per Min u,1.79,0,Karachi,1.79,06-01-2022
50,Telephone Call Charges Per Min u,1.79,0,Hyder-abad,1.79,06-01-2022
50,Telephone Call Charges Per Min u,1.79,0,Sukkur,1.79,06-01-2022
50,Telephone Call Charges Per Min u,1.79,0,Larkana,1.79,06-01-2022
50,Telephone Call Charges Per Min u,1.79,0,Pesha-war,1.79,06-01-2022
50,Telephone Call Charges Per Min u,1.79,0,Bannu,1.79,06-01-2022
50,Telephone Call Charges Per Min u,1.79,0,Quetta,1.79,06-01-2022
50,Telephone Call Charges Per Min u,1.79,0,Khuz-dar,1.79,06-01-2022
51,Toilet Soap LIFEBUOY 115 gm Each,64.03,9.9,Islam-abad,78.83,06-01-2022
51,Toilet Soap LIFEBUOY 115 gm Each,64.03,9.9,Rawal-pindi,78.83,06-01-2022
51,Toilet Soap LIFEBUOY 115 gm Each,64.03,9.9,Gujran-wala,61.84,06-01-2022
51,Toilet Soap LIFEBUOY 115 gm Each,64.03,9.9,Sialkot,58,06-01-2022
51,Toilet Soap LIFEBUOY 115 gm Each,64.03,9.9,Lahore,67.85,06-01-2022
51,Toilet Soap LIFEBUOY 115 gm Each,64.03,9.9,Faisal-abad,65,06-01-2022
51,Toilet Soap LIFEBUOY 115 gm Each,64.03,9.9,Sar-godha,54.36,06-01-2022
51,Toilet Soap LIFEBUOY 115 gm Each,64.03,9.9,Multan,74.88,06-01-2022
51,Toilet Soap LIFEBUOY 115 gm Each,64.03,9.9,Baha-walpur,68.68,06-01-2022
51,Toilet Soap LIFEBUOY 115 gm Each,64.03,9.9,Karachi,65.63,06-01-2022
51,Toilet Soap LIFEBUOY 115 gm Each,64.03,9.9,Hyder-abad,58.55,06-01-2022
51,Toilet Soap LIFEBUOY 115 gm Each,64.03,9.9,Sukkur,57.2,06-01-2022
51,Toilet Soap LIFEBUOY 115 gm Each,64.03,9.9,Larkana,54,06-01-2022
51,Toilet Soap LIFEBUOY 115 gm Each,64.03,9.9,Pesha-war,65.56,06-01-2022
51,Toilet Soap LIFEBUOY 115 gm Each,64.03,9.9,Bannu,55.78,06-01-2022
51,Toilet Soap LIFEBUOY 115 gm Each,64.03,9.9,Quetta,71.33,06-01-2022
51,Toilet Soap LIFEBUOY 115 gm Each,64.03,9.9,Khuz-dar,60,06-01-2022
1,Wheat Flour Bag 20 Kg,1237.93,1.63,Islam-abad,980,07-01-2022
1,Wheat Flour Bag 20 Kg,1237.93,1.63,Rawal-pindi,980,07-01-2022
1,Wheat Flour Bag 20 Kg,1237.93,1.63,Gujran-wala,980,07-01-2022
1,Wheat Flour Bag 20 Kg,1237.93,1.63,Sialkot,980,07-01-2022
1,Wheat Flour Bag 20 Kg,1237.93,1.63,Lahore,980,07-01-2022
1,Wheat Flour Bag 20 Kg,1237.93,1.63,Faisal-abad,980,07-01-2022
1,Wheat Flour Bag 20 Kg,1237.93,1.63,Sar-godha,980,07-01-2022
1,Wheat Flour Bag 20 Kg,1237.93,1.63,Multan,980,07-01-2022
1,Wheat Flour Bag 20 Kg,1237.93,1.63,Baha-walpur,980,07-01-2022
1,Wheat Flour Bag 20 Kg,1237.93,1.63,Karachi,1887.44,07-01-2022
1,Wheat Flour Bag 20 Kg,1237.93,1.63,Hyder-abad,1904.53,07-01-2022
1,Wheat Flour Bag 20 Kg,1237.93,1.63,Sukkur,1709.97,07-01-2022
1,Wheat Flour Bag 20 Kg,1237.93,1.63,Larkana,1757.78,07-01-2022
1,Wheat Flour Bag 20 Kg,1237.93,1.63,Pesha-war,1141.82,07-01-2022
1,Wheat Flour Bag 20 Kg,1237.93,1.63,Bannu,1135.46,07-01-2022
1,Wheat Flour Bag 20 Kg,1237.93,1.63,Quetta,1819.95,07-01-2022
1,Wheat Flour Bag 20 Kg,1237.93,1.63,Khuz-dar,1771.44,07-01-2022
2,Rice Basmati Broken (Average Qualit y1 Kg,119.26,2.84,Islam-abad,138.28,07-01-2022
2,Rice Basmati Broken (Average Qualit y1 Kg,119.26,2.84,Rawal-pindi,133.88,07-01-2022
2,Rice Basmati Broken (Average Qualit y1 Kg,119.26,2.84,Gujran-wala,110,07-01-2022
2,Rice Basmati Broken (Average Qualit y1 Kg,119.26,2.84,Sialkot,110,07-01-2022
2,Rice Basmati Broken (Average Qualit y1 Kg,119.26,2.84,Lahore,123.95,07-01-2022
2,Rice Basmati Broken (Average Qualit y1 Kg,119.26,2.84,Faisal-abad,131.96,07-01-2022
2,Rice Basmati Broken (Average Qualit y1 Kg,119.26,2.84,Sar-godha,100,07-01-2022
2,Rice Basmati Broken (Average Qualit y1 Kg,119.26,2.84,Multan,115.14,07-01-2022
2,Rice Basmati Broken (Average Qualit y1 Kg,119.26,2.84,Baha-walpur,92.4,07-01-2022
2,Rice Basmati Broken (Average Qualit y1 Kg,119.26,2.84,Karachi,139.11,07-01-2022
2,Rice Basmati Broken (Average Qualit y1 Kg,119.26,2.84,Hyder-abad,123.97,07-01-2022
2,Rice Basmati Broken (Average Qualit y1 Kg,119.26,2.84,Sukkur,130,07-01-2022
2,Rice Basmati Broken (Average Qualit y1 Kg,119.26,2.84,Larkana,126.42,07-01-2022
2,Rice Basmati Broken (Average Qualit y1 Kg,119.26,2.84,Pesha-war,120,07-01-2022
2,Rice Basmati Broken (Average Qualit y1 Kg,119.26,2.84,Bannu,80,07-01-2022
2,Rice Basmati Broken (Average Qualit y1 Kg,119.26,2.84,Quetta,144.94,07-01-2022
2,Rice Basmati Broken (Average Qualit y1 Kg,119.26,2.84,Khuz-dar,130,07-01-2022
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,88.49,4.92,Islam-abad,92.84,07-01-2022
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,88.49,4.92,Rawal-pindi,85.6,07-01-2022
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,88.49,4.92,Gujran-wala,,07-01-2022
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,88.49,4.92,Sialkot,,07-01-2022
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,88.49,4.92,Lahore,81.87,07-01-2022
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,88.49,4.92,Faisal-abad,70.98,07-01-2022
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,88.49,4.92,Sar-godha,91.64,07-01-2022
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,88.49,4.92,Multan,72.88,07-01-2022
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,88.49,4.92,Baha-walpur,80,07-01-2022
