S. No,Description,Average Price,% Change,Cities,Value,Month
17,Pulse Masoor (Washed) 1 Kg,263.36,2.72,Pesha-war,247.38,1/1/2023
17,Pulse Masoor (Washed) 1 Kg,263.36,2.72,Bannu,250.82,1/1/2023
17,Pulse Masoor (Washed) 1 Kg,263.36,2.72,Quetta,302.36,1/1/2023
17,Pulse Masoor (Washed) 1 Kg,263.36,2.72,Khuz-dar,256.62,1/1/2023
18,Pulse Moong (Washed) 1 Kg,261.75,5.62,Islam-abad,267.48,1/1/2023
18,Pulse Moong (Washed) 1 Kg,261.75,5.62,Rawal-pindi,232.6,1/1/2023
18,Pulse Moong (Washed) 1 Kg,261.75,5.62,Gujran-wala,259.7,1/1/2023
18,Pulse Moong (Washed) 1 Kg,261.75,5.62,Sialkot,238.69,1/1/2023
18,Pulse Moong (Washed) 1 Kg,261.75,5.62,Lahore,248.31,1/1/2023
18,Pulse Moong (Washed) 1 Kg,261.75,5.62,Faisal-abad,223.28,1/1/2023
18,Pulse Moong (Washed) 1 Kg,261.75,5.62,Sar-godha,258.99,1/1/2023
18,Pulse Moong (Washed) 1 Kg,261.75,5.62,Multan,270.22,1/1/2023
18,Pulse Moong (Washed) 1 Kg,261.75,5.62,Baha-walpur,246.59,1/1/2023
18,Pulse Moong (Washed) 1 Kg,261.75,5.62,Karachi,272.05,1/1/2023
18,Pulse Moong (Washed) 1 Kg,261.75,5.62,Hyder-abad,272.62,1/1/2023
18,Pulse Moong (Washed) 1 Kg,261.75,5.62,Sukkur,289.5,1/1/2023
18,Pulse Moong (Washed) 1 Kg,261.75,5.62,Larkana,280,1/1/2023
18,Pulse Moong (Washed) 1 Kg,261.75,5.62,Pesha-war,247.8,1/1/2023
18,Pulse Moong (Washed) 1 Kg,261.75,5.62,Bannu,247.46,1/1/2023
18,Pulse Moong (Washed) 1 Kg,261.75,5.62,Quetta,314.89,1/1/2023
18,Pulse Moong (Washed) 1 Kg,261.75,5.62,Khuz-dar,296.63,1/1/2023
19,Pulse Mash (Washed) 1 Kg,378.13,3.3,Islam-abad,416.32,1/1/2023
19,Pulse Mash (Washed) 1 Kg,378.13,3.3,Rawal-pindi,403.6,1/1/2023
19,Pulse Mash (Washed) 1 Kg,378.13,3.3,Gujran-wala,369.86,1/1/2023
19,Pulse Mash (Washed) 1 Kg,378.13,3.3,Sialkot,366.23,1/1/2023
19,Pulse Mash (Washed) 1 Kg,378.13,3.3,Lahore,399.6,1/1/2023
19,Pulse Mash (Washed) 1 Kg,378.13,3.3,Faisal-abad,350.96,1/1/2023
19,Pulse Mash (Washed) 1 Kg,378.13,3.3,Sar-godha,400.72,1/1/2023
19,Pulse Mash (Washed) 1 Kg,378.13,3.3,Multan,373.05,1/1/2023
19,Pulse Mash (Washed) 1 Kg,378.13,3.3,Baha-walpur,361.62,1/1/2023
19,Pulse Mash (Washed) 1 Kg,378.13,3.3,Karachi,375.93,1/1/2023
19,Pulse Mash (Washed) 1 Kg,378.13,3.3,Hyder-abad,377.33,1/1/2023
19,Pulse Mash (Washed) 1 Kg,378.13,3.3,Sukkur,380,1/1/2023
19,Pulse Mash (Washed) 1 Kg,378.13,3.3,Larkana,380,1/1/2023
19,Pulse Mash (Washed) 1 Kg,378.13,3.3,Pesha-war,388.22,1/1/2023
19,Pulse Mash (Washed) 1 Kg,378.13,3.3,Bannu,400,1/1/2023
19,Pulse Mash (Washed) 1 Kg,378.13,3.3,Quetta,429.92,1/1/2023
19,Pulse Mash (Washed) 1 Kg,378.13,3.3,Khuz-dar,280,1/1/2023
20,Pulse Gram 1 Kg,233.43,3.15,Islam-abad,254.2,1/1/2023
20,Pulse Gram 1 Kg,233.43,3.15,Rawal-pindi,246.77,1/1/2023
20,Pulse Gram 1 Kg,233.43,3.15,Gujran-wala,212.33,1/1/2023
20,Pulse Gram 1 Kg,233.43,3.15,Sialkot,207.42,1/1/2023
20,Pulse Gram 1 Kg,233.43,3.15,Lahore,220.71,1/1/2023
20,Pulse Gram 1 Kg,233.43,3.15,Faisal-abad,213.28,1/1/2023
20,Pulse Gram 1 Kg,233.43,3.15,Sar-godha,212.33,1/1/2023
20,Pulse Gram 1 Kg,233.43,3.15,Multan,234.03,1/1/2023
20,Pulse Gram 1 Kg,233.43,3.15,Baha-walpur,221.63,1/1/2023
20,Pulse Gram 1 Kg,233.43,3.15,Karachi,242.5,1/1/2023
20,Pulse Gram 1 Kg,233.43,3.15,Hyder-abad,236.9,1/1/2023
20,Pulse Gram 1 Kg,233.43,3.15,Sukkur,244.85,1/1/2023
20,Pulse Gram 1 Kg,233.43,3.15,Larkana,232.35,1/1/2023
20,Pulse Gram 1 Kg,233.43,3.15,Pesha-war,246.62,1/1/2023
20,Pulse Gram 1 Kg,233.43,3.15,Bannu,214.94,1/1/2023
20,Pulse Gram 1 Kg,233.43,3.15,Quetta,284.97,1/1/2023
20,Pulse Gram 1 Kg,233.43,3.15,Khuz-dar,256.62,1/1/2023
21,Potatoes 1 Kg,43.73,-29.82,Islam-abad,66.32,1/1/2023
21,Potatoes 1 Kg,43.73,-29.82,Rawal-pindi,55.09,1/1/2023
21,Potatoes 1 Kg,43.73,-29.82,Gujran-wala,40,1/1/2023
21,Potatoes 1 Kg,43.73,-29.82,Sialkot,40.75,1/1/2023
21,Potatoes 1 Kg,43.73,-29.82,Lahore,40.21,1/1/2023
21,Potatoes 1 Kg,43.73,-29.82,Faisal-abad,38.13,1/1/2023
21,Potatoes 1 Kg,43.73,-29.82,Sar-godha,31.88,1/1/2023
21,Potatoes 1 Kg,43.73,-29.82,Multan,41.26,1/1/2023
21,Potatoes 1 Kg,43.73,-29.82,Baha-walpur,43.6,1/1/2023
21,Potatoes 1 Kg,43.73,-29.82,Karachi,44.16,1/1/2023
21,Potatoes 1 Kg,43.73,-29.82,Hyder-abad,40.83,1/1/2023
21,Potatoes 1 Kg,43.73,-29.82,Sukkur,34.64,1/1/2023
21,Potatoes 1 Kg,43.73,-29.82,Larkana,36.4,1/1/2023
21,Potatoes 1 Kg,43.73,-29.82,Pesha-war,60.4,1/1/2023
21,Potatoes 1 Kg,43.73,-29.82,Bannu,42.29,1/1/2023
21,Potatoes 1 Kg,43.73,-29.82,Quetta,54.38,1/1/2023
21,Potatoes 1 Kg,43.73,-29.82,Khuz-dar,47.29,1/1/2023
22,Onions 1 Kg,231.41,11.49,Islam-abad,261.21,1/1/2023
22,Onions 1 Kg,231.41,11.49,Rawal-pindi,249.64,1/1/2023
22,Onions 1 Kg,231.41,11.49,Gujran-wala,230.45,1/1/2023
22,Onions 1 Kg,231.41,11.49,Sialkot,229.78,1/1/2023
22,Onions 1 Kg,231.41,11.49,Lahore,231.4,1/1/2023
22,Onions 1 Kg,231.41,11.49,Faisal-abad,210.54,1/1/2023
22,Onions 1 Kg,231.41,11.49,Sar-godha,223.13,1/1/2023
22,Onions 1 Kg,231.41,11.49,Multan,243.54,1/1/2023
22,Onions 1 Kg,231.41,11.49,Baha-walpur,234.01,1/1/2023
22,Onions 1 Kg,231.41,11.49,Karachi,210.61,1/1/2023
22,Onions 1 Kg,231.41,11.49,Hyder-abad,223.24,1/1/2023
22,Onions 1 Kg,231.41,11.49,Sukkur,234.84,1/1/2023
22,Onions 1 Kg,231.41,11.49,Larkana,231.1,1/1/2023
22,Onions 1 Kg,231.41,11.49,Pesha-war,242.6,1/1/2023
22,Onions 1 Kg,231.41,11.49,Bannu,214.86,1/1/2023
22,Onions 1 Kg,231.41,11.49,Quetta,234.7,1/1/2023
22,Onions 1 Kg,231.41,11.49,Khuz-dar,234.34,1/1/2023
23,Tomatoes 1 Kg,57.75,-40.66,Islam-abad,87.05,1/1/2023
23,Tomatoes 1 Kg,57.75,-40.66,Rawal-pindi,77.08,1/1/2023
23,Tomatoes 1 Kg,57.75,-40.66,Gujran-wala,67.12,1/1/2023
23,Tomatoes 1 Kg,57.75,-40.66,Sialkot,62.91,1/1/2023
23,Tomatoes 1 Kg,57.75,-40.66,Lahore,60.09,1/1/2023
23,Tomatoes 1 Kg,57.75,-40.66,Faisal-abad,54.77,1/1/2023
23,Tomatoes 1 Kg,57.75,-40.66,Sar-godha,53.82,1/1/2023
23,Tomatoes 1 Kg,57.75,-40.66,Multan,56.7,1/1/2023
23,Tomatoes 1 Kg,57.75,-40.66,Baha-walpur,65.42,1/1/2023
23,Tomatoes 1 Kg,57.75,-40.66,Karachi,44.23,1/1/2023
23,Tomatoes 1 Kg,57.75,-40.66,Hyder-abad,39.89,1/1/2023
23,Tomatoes 1 Kg,57.75,-40.66,Sukkur,44.72,1/1/2023
23,Tomatoes 1 Kg,57.75,-40.66,Larkana,43.09,1/1/2023
23,Tomatoes 1 Kg,57.75,-40.66,Pesha-war,72.87,1/1/2023
23,Tomatoes 1 Kg,57.75,-40.66,Bannu,54.77,1/1/2023
23,Tomatoes 1 Kg,57.75,-40.66,Quetta,58.2,1/1/2023
23,Tomatoes 1 Kg,57.75,-40.66,Khuz-dar,60.21,1/1/2023
24,Sugar Refined 1 Kg,92.24,-1.82,Islam-abad,98.3,1/1/2023
24,Sugar Refined 1 Kg,92.24,-1.82,Rawal-pindi,97.47,1/1/2023
24,Sugar Refined 1 Kg,92.24,-1.82,Gujran-wala,92.16,1/1/2023
24,Sugar Refined 1 Kg,92.24,-1.82,Sialkot,90.5,1/1/2023
24,Sugar Refined 1 Kg,92.24,-1.82,Lahore,94.38,1/1/2023
24,Sugar Refined 1 Kg,92.24,-1.82,Faisal-abad,89.4,1/1/2023
24,Sugar Refined 1 Kg,92.24,-1.82,Sar-godha,89.16,1/1/2023
24,Sugar Refined 1 Kg,92.24,-1.82,Multan,89.52,1/1/2023
24,Sugar Refined 1 Kg,92.24,-1.82,Baha-walpur,91.23,1/1/2023
24,Sugar Refined 1 Kg,92.24,-1.82,Karachi,93.42,1/1/2023
24,Sugar Refined 1 Kg,92.24,-1.82,Hyder-abad,90,1/1/2023
24,Sugar Refined 1 Kg,92.24,-1.82,Sukkur,87.46,1/1/2023
24,Sugar Refined 1 Kg,92.24,-1.82,Larkana,92.22,1/1/2023
24,Sugar Refined 1 Kg,92.24,-1.82,Pesha-war,95.21,1/1/2023
24,Sugar Refined 1 Kg,92.24,-1.82,Bannu,89.66,1/1/2023
24,Sugar Refined 1 Kg,92.24,-1.82,Quetta,99,1/1/2023
24,Sugar Refined 1 Kg,92.24,-1.82,Khuz-dar,90.08,1/1/2023
25,Gur (Average Quality) 1 Kg,138.33,2.1,Islam-abad,156.49,1/1/2023
25,Gur (Average Quality) 1 Kg,138.33,2.1,Rawal-pindi,153.75,1/1/2023
25,Gur (Average Quality) 1 Kg,138.33,2.1,Gujran-wala,120,1/1/2023
25,Gur (Average Quality) 1 Kg,138.33,2.1,Sialkot,137.43,1/1/2023
25,Gur (Average Quality) 1 Kg,138.33,2.1,Lahore,144.64,1/1/2023
25,Gur (Average Quality) 1 Kg,138.33,2.1,Faisal-abad,133.25,1/1/2023
25,Gur (Average Quality) 1 Kg,138.33,2.1,Sar-godha,133.18,1/1/2023
25,Gur (Average Quality) 1 Kg,138.33,2.1,Multan,125.46,1/1/2023
25,Gur (Average Quality) 1 Kg,138.33,2.1,Baha-walpur,123.24,1/1/2023
25,Gur (Average Quality) 1 Kg,138.33,2.1,Karachi,162.05,1/1/2023
25,Gur (Average Quality) 1 Kg,138.33,2.1,Hyder-abad,156.81,1/1/2023
25,Gur (Average Quality) 1 Kg,138.33,2.1,Sukkur,123.24,1/1/2023
25,Gur (Average Quality) 1 Kg,138.33,2.1,Larkana,129.67,1/1/2023
25,Gur (Average Quality) 1 Kg,138.33,2.1,Pesha-war,140,1/1/2023
25,Gur (Average Quality) 1 Kg,138.33,2.1,Bannu,120.46,1/1/2023
25,Gur (Average Quality) 1 Kg,138.33,2.1,Quetta,164.72,1/1/2023
25,Gur (Average Quality) 1 Kg,138.33,2.1,Khuz-dar,140,1/1/2023
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,49.11,1.78,Islam-abad,50,1/1/2023
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,49.11,1.78,Rawal-pindi,50,1/1/2023
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,49.11,1.78,Gujran-wala,50,1/1/2023
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,49.11,1.78,Sialkot,60,1/1/2023
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,49.11,1.78,Lahore,50,1/1/2023
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,49.11,1.78,Faisal-abad,50,1/1/2023
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,49.11,1.78,Sar-godha,50,1/1/2023
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,49.11,1.78,Multan,60,1/1/2023
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,49.11,1.78,Baha-walpur,50,1/1/2023
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,49.11,1.78,Karachi,40,1/1/2023
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,49.11,1.78,Hyder-abad,50,1/1/2023
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,49.11,1.78,Sukkur,40,1/1/2023
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,49.11,1.78,Larkana,40,1/1/2023
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,49.11,1.78,Pesha-war,50,1/1/2023
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,49.11,1.78,Bannu,50,1/1/2023
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,49.11,1.78,Quetta,50,1/1/2023
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,49.11,1.78,Khuz-dar,50,1/1/2023
27,Chilies Powder NATIONAL 200 gm Pa cEach,220.09,0,Islam-abad,215,1/1/2023
27,Chilies Powder NATIONAL 200 gm Pa cEach,220.09,0,Rawal-pindi,215,1/1/2023
27,Chilies Powder NATIONAL 200 gm Pa cEach,220.09,0,Gujran-wala,215,1/1/2023
27,Chilies Powder NATIONAL 200 gm Pa cEach,220.09,0,Sialkot,240,1/1/2023
27,Chilies Powder NATIONAL 200 gm Pa cEach,220.09,0,Lahore,215,1/1/2023
27,Chilies Powder NATIONAL 200 gm Pa cEach,220.09,0,Faisal-abad,215,1/1/2023
27,Chilies Powder NATIONAL 200 gm Pa cEach,220.09,0,Sar-godha,215,1/1/2023
27,Chilies Powder NATIONAL 200 gm Pa cEach,220.09,0,Multan,240,1/1/2023
27,Chilies Powder NATIONAL 200 gm Pa cEach,220.09,0,Baha-walpur,215,1/1/2023
27,Chilies Powder NATIONAL 200 gm Pa cEach,220.09,0,Karachi,240,1/1/2023
27,Chilies Powder NATIONAL 200 gm Pa cEach,220.09,0,Hyder-abad,215,1/1/2023
27,Chilies Powder NATIONAL 200 gm Pa cEach,220.09,0,Sukkur,215,1/1/2023
27,Chilies Powder NATIONAL 200 gm Pa cEach,220.09,0,Larkana,215,1/1/2023
27,Chilies Powder NATIONAL 200 gm Pa cEach,220.09,0,Pesha-war,230,1/1/2023
27,Chilies Powder NATIONAL 200 gm Pa cEach,220.09,0,Bannu,215,1/1/2023
27,Chilies Powder NATIONAL 200 gm Pa cEach,220.09,0,Quetta,215,1/1/2023
27,Chilies Powder NATIONAL 200 gm Pa cEach,220.09,0,Khuz-dar,215,1/1/2023
28,Garlic (Lehsun) 1 Kg,366.09,7.34,Islam-abad,446.23,1/1/2023
28,Garlic (Lehsun) 1 Kg,366.09,7.34,Rawal-pindi,411.04,1/1/2023
28,Garlic (Lehsun) 1 Kg,366.09,7.34,Gujran-wala,341.28,1/1/2023
28,Garlic (Lehsun) 1 Kg,366.09,7.34,Sialkot,336.63,1/1/2023
28,Garlic (Lehsun) 1 Kg,366.09,7.34,Lahore,314.05,1/1/2023
28,Garlic (Lehsun) 1 Kg,366.09,7.34,Faisal-abad,332.89,1/1/2023
28,Garlic (Lehsun) 1 Kg,366.09,7.34,Sar-godha,381.77,1/1/2023
28,Garlic (Lehsun) 1 Kg,366.09,7.34,Multan,358.16,1/1/2023
28,Garlic (Lehsun) 1 Kg,366.09,7.34,Baha-walpur,386.49,1/1/2023
28,Garlic (Lehsun) 1 Kg,366.09,7.34,Karachi,400.47,1/1/2023
28,Garlic (Lehsun) 1 Kg,366.09,7.34,Hyder-abad,361.09,1/1/2023
28,Garlic (Lehsun) 1 Kg,366.09,7.34,Sukkur,349.55,1/1/2023
28,Garlic (Lehsun) 1 Kg,366.09,7.34,Larkana,315.21,1/1/2023
28,Garlic (Lehsun) 1 Kg,366.09,7.34,Pesha-war,372.95,1/1/2023
28,Garlic (Lehsun) 1 Kg,366.09,7.34,Bannu,359.27,1/1/2023
28,Garlic (Lehsun) 1 Kg,366.09,7.34,Quetta,389.91,1/1/2023
28,Garlic (Lehsun) 1 Kg,366.09,7.34,Khuz-dar,393.22,1/1/2023
29,Tea Lipton Yellow Label 190 gm Pack eEach,413.53,1.03,Islam-abad,413.53,1/1/2023
29,Tea Lipton Yellow Label 190 gm Pack eEach,413.53,1.03,Rawal-pindi,413.53,1/1/2023
29,Tea Lipton Yellow Label 190 gm Pack eEach,413.53,1.03,Gujran-wala,413.52,1/1/2023
29,Tea Lipton Yellow Label 190 gm Pack eEach,413.53,1.03,Sialkot,413.53,1/1/2023
29,Tea Lipton Yellow Label 190 gm Pack eEach,413.53,1.03,Lahore,413.53,1/1/2023
29,Tea Lipton Yellow Label 190 gm Pack eEach,413.53,1.03,Faisal-abad,413.53,1/1/2023
29,Tea Lipton Yellow Label 190 gm Pack eEach,413.53,1.03,Sar-godha,413.52,1/1/2023
29,Tea Lipton Yellow Label 190 gm Pack eEach,413.53,1.03,Multan,413.52,1/1/2023
29,Tea Lipton Yellow Label 190 gm Pack eEach,413.53,1.03,Baha-walpur,413.53,1/1/2023
29,Tea Lipton Yellow Label 190 gm Pack eEach,413.53,1.03,Karachi,413.53,1/1/2023
29,Tea Lipton Yellow Label 190 gm Pack eEach,413.53,1.03,Hyder-abad,413.53,1/1/2023
29,Tea Lipton Yellow Label 190 gm Pack eEach,413.53,1.03,Sukkur,413.52,1/1/2023
29,Tea Lipton Yellow Label 190 gm Pack eEach,413.53,1.03,Larkana,413.53,1/1/2023
29,Tea Lipton Yellow Label 190 gm Pack eEach,413.53,1.03,Pesha-war,413.53,1/1/2023
29,Tea Lipton Yellow Label 190 gm Pack eEach,413.53,1.03,Bannu,413.52,1/1/2023
29,Tea Lipton Yellow Label 190 gm Pack eEach,413.53,1.03,Quetta,413.53,1/1/2023
29,Tea Lipton Yellow Label 190 gm Pack eEach,413.53,1.03,Khuz-dar,413.52,1/1/2023
30,Cooked Beef at Average Hotel Per Plate,221.54,0.97,Islam-abad,201.39,1/1/2023
30,Cooked Beef at Average Hotel Per Plate,221.54,0.97,Rawal-pindi,203.3,1/1/2023
30,Cooked Beef at Average Hotel Per Plate,221.54,0.97,Gujran-wala,300,1/1/2023
30,Cooked Beef at Average Hotel Per Plate,221.54,0.97,Sialkot,200,1/1/2023
30,Cooked Beef at Average Hotel Per Plate,221.54,0.97,Lahore,195.63,1/1/2023
30,Cooked Beef at Average Hotel Per Plate,221.54,0.97,Faisal-abad,300,1/1/2023
30,Cooked Beef at Average Hotel Per Plate,221.54,0.97,Sar-godha,213.12,1/1/2023
30,Cooked Beef at Average Hotel Per Plate,221.54,0.97,Multan,259.62,1/1/2023
30,Cooked Beef at Average Hotel Per Plate,221.54,0.97,Baha-walpur,220,1/1/2023
30,Cooked Beef at Average Hotel Per Plate,221.54,0.97,Karachi,264.88,1/1/2023
30,Cooked Beef at Average Hotel Per Plate,221.54,0.97,Hyder-abad,208.1,1/1/2023
30,Cooked Beef at Average Hotel Per Plate,221.54,0.97,Sukkur,200,1/1/2023
30,Cooked Beef at Average Hotel Per Plate,221.54,0.97,Larkana,240,1/1/2023
30,Cooked Beef at Average Hotel Per Plate,221.54,0.97,Pesha-war,153.26,1/1/2023
30,Cooked Beef at Average Hotel Per Plate,221.54,0.97,Bannu,130,1/1/2023
30,Cooked Beef at Average Hotel Per Plate,221.54,0.97,Quetta,274.97,1/1/2023
30,Cooked Beef at Average Hotel Per Plate,221.54,0.97,Khuz-dar,293.18,1/1/2023
31,Cooked Daal at Average Hotel Per Plate,111.84,1.27,Islam-abad,148.92,1/1/2023
31,Cooked Daal at Average Hotel Per Plate,111.84,1.27,Rawal-pindi,136.74,1/1/2023
31,Cooked Daal at Average Hotel Per Plate,111.84,1.27,Gujran-wala,100,1/1/2023
31,Cooked Daal at Average Hotel Per Plate,111.84,1.27,Sialkot,100,1/1/2023
31,Cooked Daal at Average Hotel Per Plate,111.84,1.27,Lahore,113.24,1/1/2023
31,Cooked Daal at Average Hotel Per Plate,111.84,1.27,Faisal-abad,140,1/1/2023
31,Cooked Daal at Average Hotel Per Plate,111.84,1.27,Sar-godha,100,1/1/2023
31,Cooked Daal at Average Hotel Per Plate,111.84,1.27,Multan,112.43,1/1/2023
31,Cooked Daal at Average Hotel Per Plate,111.84,1.27,Baha-walpur,100,1/1/2023
31,Cooked Daal at Average Hotel Per Plate,111.84,1.27,Karachi,135.73,1/1/2023
31,Cooked Daal at Average Hotel Per Plate,111.84,1.27,Hyder-abad,98.26,1/1/2023
31,Cooked Daal at Average Hotel Per Plate,111.84,1.27,Sukkur,100,1/1/2023
31,Cooked Daal at Average Hotel Per Plate,111.84,1.27,Larkana,112.92,1/1/2023
31,Cooked Daal at Average Hotel Per Plate,111.84,1.27,Pesha-war,87.76,1/1/2023
31,Cooked Daal at Average Hotel Per Plate,111.84,1.27,Bannu,80,1/1/2023
31,Cooked Daal at Average Hotel Per Plate,111.84,1.27,Quetta,124.93,1/1/2023
31,Cooked Daal at Average Hotel Per Plate,111.84,1.27,Khuz-dar,139.76,1/1/2023
32,Tea Prepared Ordinary Per Cup,43.01,2.09,Islam-abad,50,1/1/2023
32,Tea Prepared Ordinary Per Cup,43.01,2.09,Rawal-pindi,45.06,1/1/2023
32,Tea Prepared Ordinary Per Cup,43.01,2.09,Gujran-wala,43.09,1/1/2023
32,Tea Prepared Ordinary Per Cup,43.01,2.09,Sialkot,40,1/1/2023
32,Tea Prepared Ordinary Per Cup,43.01,2.09,Lahore,39.7,1/1/2023
32,Tea Prepared Ordinary Per Cup,43.01,2.09,Faisal-abad,46.42,1/1/2023
32,Tea Prepared Ordinary Per Cup,43.01,2.09,Sar-godha,38.26,1/1/2023
32,Tea Prepared Ordinary Per Cup,43.01,2.09,Multan,50,1/1/2023
32,Tea Prepared Ordinary Per Cup,43.01,2.09,Baha-walpur,40,1/1/2023
32,Tea Prepared Ordinary Per Cup,43.01,2.09,Karachi,51.76,1/1/2023
32,Tea Prepared Ordinary Per Cup,43.01,2.09,Hyder-abad,59.55,1/1/2023
32,Tea Prepared Ordinary Per Cup,43.01,2.09,Sukkur,50,1/1/2023
32,Tea Prepared Ordinary Per Cup,43.01,2.09,Larkana,43.09,1/1/2023
32,Tea Prepared Ordinary Per Cup,43.01,2.09,Pesha-war,33.02,1/1/2023
32,Tea Prepared Ordinary Per Cup,43.01,2.09,Bannu,30.73,1/1/2023
32,Tea Prepared Ordinary Per Cup,43.01,2.09,Quetta,40,1/1/2023
32,Tea Prepared Ordinary Per Cup,43.01,2.09,Khuz-dar,40,1/1/2023
33,Cigarettes Capstan 20'S Packet Each,114.79,0.2,Islam-abad,110,1/1/2023
33,Cigarettes Capstan 20'S Packet Each,114.79,0.2,Rawal-pindi,110,1/1/2023
33,Cigarettes Capstan 20'S Packet Each,114.79,0.2,Gujran-wala,110,1/1/2023
33,Cigarettes Capstan 20'S Packet Each,114.79,0.2,Sialkot,120,1/1/2023
33,Cigarettes Capstan 20'S Packet Each,114.79,0.2,Lahore,110,1/1/2023
33,Cigarettes Capstan 20'S Packet Each,114.79,0.2,Faisal-abad,113.24,1/1/2023
33,Cigarettes Capstan 20'S Packet Each,114.79,0.2,Sar-godha,110,1/1/2023
33,Cigarettes Capstan 20'S Packet Each,114.79,0.2,Multan,120,1/1/2023
33,Cigarettes Capstan 20'S Packet Each,114.79,0.2,Baha-walpur,110,1/1/2023
33,Cigarettes Capstan 20'S Packet Each,114.79,0.2,Karachi,120,1/1/2023
33,Cigarettes Capstan 20'S Packet Each,114.79,0.2,Hyder-abad,120,1/1/2023
33,Cigarettes Capstan 20'S Packet Each,114.79,0.2,Sukkur,110,1/1/2023
33,Cigarettes Capstan 20'S Packet Each,114.79,0.2,Larkana,110,1/1/2023
33,Cigarettes Capstan 20'S Packet Each,114.79,0.2,Pesha-war,120,1/1/2023
33,Cigarettes Capstan 20'S Packet Each,114.79,0.2,Bannu,120,1/1/2023
33,Cigarettes Capstan 20'S Packet Each,114.79,0.2,Quetta,120,1/1/2023
33,Cigarettes Capstan 20'S Packet Each,114.79,0.2,Khuz-dar,120,1/1/2023
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",456.78,0.2,Islam-abad,471.32,1/1/2023
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",456.78,0.2,Rawal-pindi,450.96,1/1/2023
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",456.78,0.2,Gujran-wala,427,1/1/2023
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",456.78,0.2,Sialkot,450,1/1/2023
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",456.78,0.2,Lahore,457.95,1/1/2023
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",456.78,0.2,Faisal-abad,400,1/1/2023
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",456.78,0.2,Sar-godha,520,1/1/2023
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",456.78,0.2,Multan,564,1/1/2023
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",456.78,0.2,Baha-walpur,400.67,1/1/2023
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",456.78,0.2,Karachi,388.36,1/1/2023
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",456.78,0.2,Hyder-abad,493.24,1/1/2023
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",456.78,0.2,Sukkur,500,1/1/2023
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",456.78,0.2,Larkana,400,1/1/2023
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",456.78,0.2,Pesha-war,482.74,1/1/2023
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",456.78,0.2,Bannu,460,1/1/2023
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",456.78,0.2,Quetta,548.48,1/1/2023
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",456.78,0.2,Khuz-dar,400,1/1/2023
35,Shirting (Average Quality) 1 mtr,313.78,0.09,Islam-abad,468.11,1/1/2023
35,Shirting (Average Quality) 1 mtr,313.78,0.09,Rawal-pindi,435.87,1/1/2023
35,Shirting (Average Quality) 1 mtr,313.78,0.09,Gujran-wala,274.24,1/1/2023
35,Shirting (Average Quality) 1 mtr,313.78,0.09,Sialkot,350,1/1/2023
35,Shirting (Average Quality) 1 mtr,313.78,0.09,Lahore,236.3,1/1/2023
35,Shirting (Average Quality) 1 mtr,313.78,0.09,Faisal-abad,450,1/1/2023
35,Shirting (Average Quality) 1 mtr,313.78,0.09,Sar-godha,293.18,1/1/2023
35,Shirting (Average Quality) 1 mtr,313.78,0.09,Multan,300,1/1/2023
35,Shirting (Average Quality) 1 mtr,313.78,0.09,Baha-walpur,363.3,1/1/2023
35,Shirting (Average Quality) 1 mtr,313.78,0.09,Karachi,350,1/1/2023
35,Shirting (Average Quality) 1 mtr,313.78,0.09,Hyder-abad,293.18,1/1/2023
