S. No,Description,Average Price,% Change,Cities,Value,Month
42,Gas Charges upto 3.3719 MMBTU MMBTU,141.57,0,Rawal-pindi,141.57,02-01-2021
42,Gas Charges upto 3.3719 MMBTU MMBTU,141.57,0,Gujran-wala,141.57,02-01-2021
42,Gas Charges upto 3.3719 MMBTU MMBTU,141.57,0,Sialkot,141.57,02-01-2021
42,Gas Charges upto 3.3719 MMBTU MMBTU,141.57,0,Lahore,141.57,02-01-2021
42,Gas Charges upto 3.3719 MMBTU MMBTU,141.57,0,Faisal-abad,141.57,02-01-2021
42,Gas Charges upto 3.3719 MMBTU MMBTU,141.57,0,Sar-godha,141.57,02-01-2021
42,Gas Charges upto 3.3719 MMBTU MMBTU,141.57,0,Multan,141.57,02-01-2021
42,Gas Charges upto 3.3719 MMBTU MMBTU,141.57,0,Baha-walpur,141.57,02-01-2021
42,Gas Charges upto 3.3719 MMBTU MMBTU,141.57,0,Karachi,141.57,02-01-2021
42,Gas Charges upto 3.3719 MMBTU MMBTU,141.57,0,Hyder-abad,141.57,02-01-2021
42,Gas Charges upto 3.3719 MMBTU MMBTU,141.57,0,Sukkur,141.57,02-01-2021
42,Gas Charges upto 3.3719 MMBTU MMBTU,141.57,0,Larkana,141.57,02-01-2021
42,Gas Charges upto 3.3719 MMBTU MMBTU,141.57,0,Pesha-war,141.57,02-01-2021
42,Gas Charges upto 3.3719 MMBTU MMBTU,141.57,0,Bannu,141.57,02-01-2021
42,Gas Charges upto 3.3719 MMBTU MMBTU,141.57,0,Quetta,141.57,02-01-2021
42,Gas Charges upto 3.3719 MMBTU MMBTU,141.57,0,Khuz-dar,,02-01-2021
43,Firewood Whole 40 Kg,743.18,0.43,Islam-abad,1274.24,02-01-2021
43,Firewood Whole 40 Kg,743.18,0.43,Rawal-pindi,994.01,02-01-2021
43,Firewood Whole 40 Kg,743.18,0.43,Gujran-wala,850,02-01-2021
43,Firewood Whole 40 Kg,743.18,0.43,Sialkot,750,02-01-2021
43,Firewood Whole 40 Kg,743.18,0.43,Lahore,906.47,02-01-2021
43,Firewood Whole 40 Kg,743.18,0.43,Faisal-abad,800,02-01-2021
43,Firewood Whole 40 Kg,743.18,0.43,Sar-godha,650,02-01-2021
43,Firewood Whole 40 Kg,743.18,0.43,Multan,774.6,02-01-2021
43,Firewood Whole 40 Kg,743.18,0.43,Baha-walpur,750,02-01-2021
43,Firewood Whole 40 Kg,743.18,0.43,Karachi,701.5,02-01-2021
43,Firewood Whole 40 Kg,743.18,0.43,Hyder-abad,666.26,02-01-2021
43,Firewood Whole 40 Kg,743.18,0.43,Sukkur,500,02-01-2021
43,Firewood Whole 40 Kg,743.18,0.43,Larkana,600,02-01-2021
43,Firewood Whole 40 Kg,743.18,0.43,Pesha-war,774.09,02-01-2021
43,Firewood Whole 40 Kg,743.18,0.43,Bannu,530,02-01-2021
43,Firewood Whole 40 Kg,743.18,0.43,Quetta,674.69,02-01-2021
43,Firewood Whole 40 Kg,743.18,0.43,Khuz-dar,750,02-01-2021
44,Energy Saver Philips 14 Watt Each,201.89,0.41,Islam-abad,176.6,02-01-2021
44,Energy Saver Philips 14 Watt Each,201.89,0.41,Rawal-pindi,175.26,02-01-2021
44,Energy Saver Philips 14 Watt Each,201.89,0.41,Gujran-wala,225,02-01-2021
44,Energy Saver Philips 14 Watt Each,201.89,0.41,Sialkot,220,02-01-2021
44,Energy Saver Philips 14 Watt Each,201.89,0.41,Lahore,210,02-01-2021
44,Energy Saver Philips 14 Watt Each,201.89,0.41,Faisal-abad,165,02-01-2021
44,Energy Saver Philips 14 Watt Each,201.89,0.41,Sar-godha,240,02-01-2021
44,Energy Saver Philips 14 Watt Each,201.89,0.41,Multan,200,02-01-2021
44,Energy Saver Philips 14 Watt Each,201.89,0.41,Baha-walpur,200,02-01-2021
44,Energy Saver Philips 14 Watt Each,201.89,0.41,Karachi,180,02-01-2021
44,Energy Saver Philips 14 Watt Each,201.89,0.41,Hyder-abad,230,02-01-2021
44,Energy Saver Philips 14 Watt Each,201.89,0.41,Sukkur,160,02-01-2021
44,Energy Saver Philips 14 Watt Each,201.89,0.41,Larkana,240,02-01-2021
44,Energy Saver Philips 14 Watt Each,201.89,0.41,Pesha-war,197.45,02-01-2021
44,Energy Saver Philips 14 Watt Each,201.89,0.41,Bannu,190,02-01-2021
44,Energy Saver Philips 14 Watt Each,201.89,0.41,Quetta,220,02-01-2021
44,Energy Saver Philips 14 Watt Each,201.89,0.41,Khuz-dar,230,02-01-2021
45,Sufi Washing Soap 250 gm Cake Each,56.46,4.5,Islam-abad,60,02-01-2021
45,Sufi Washing Soap 250 gm Cake Each,56.46,4.5,Rawal-pindi,60,02-01-2021
45,Sufi Washing Soap 250 gm Cake Each,56.46,4.5,Gujran-wala,55,02-01-2021
45,Sufi Washing Soap 250 gm Cake Each,56.46,4.5,Sialkot,53.7,02-01-2021
45,Sufi Washing Soap 250 gm Cake Each,56.46,4.5,Lahore,60,02-01-2021
45,Sufi Washing Soap 250 gm Cake Each,56.46,4.5,Faisal-abad,55,02-01-2021
45,Sufi Washing Soap 250 gm Cake Each,56.46,4.5,Sar-godha,58.71,02-01-2021
45,Sufi Washing Soap 250 gm Cake Each,56.46,4.5,Multan,58.71,02-01-2021
45,Sufi Washing Soap 250 gm Cake Each,56.46,4.5,Baha-walpur,60,02-01-2021
45,Sufi Washing Soap 250 gm Cake Each,56.46,4.5,Karachi,58.36,02-01-2021
45,Sufi Washing Soap 250 gm Cake Each,56.46,4.5,Hyder-abad,51.21,02-01-2021
45,Sufi Washing Soap 250 gm Cake Each,56.46,4.5,Sukkur,55,02-01-2021
45,Sufi Washing Soap 250 gm Cake Each,56.46,4.5,Larkana,50,02-01-2021
45,Sufi Washing Soap 250 gm Cake Each,56.46,4.5,Pesha-war,58.71,02-01-2021
45,Sufi Washing Soap 250 gm Cake Each,56.46,4.5,Bannu,53.28,02-01-2021
45,Sufi Washing Soap 250 gm Cake Each,56.46,4.5,Quetta,58.71,02-01-2021
45,Sufi Washing Soap 250 gm Cake Each,56.46,4.5,Khuz-dar,55,02-01-2021
46,Match Box Each,3.3,3.77,Islam-abad,3.3,02-01-2021
46,Match Box Each,3.3,3.77,Rawal-pindi,3.3,02-01-2021
46,Match Box Each,3.3,3.77,Gujran-wala,3,02-01-2021
46,Match Box Each,3.3,3.77,Sialkot,4,02-01-2021
46,Match Box Each,3.3,3.77,Lahore,3.27,02-01-2021
46,Match Box Each,3.3,3.77,Faisal-abad,2.8,02-01-2021
46,Match Box Each,3.3,3.77,Sar-godha,3,02-01-2021
46,Match Box Each,3.3,3.77,Multan,4,02-01-2021
46,Match Box Each,3.3,3.77,Baha-walpur,4,02-01-2021
46,Match Box Each,3.3,3.77,Karachi,3,02-01-2021
46,Match Box Each,3.3,3.77,Hyder-abad,3.56,02-01-2021
46,Match Box Each,3.3,3.77,Sukkur,4,02-01-2021
46,Match Box Each,3.3,3.77,Larkana,4,02-01-2021
46,Match Box Each,3.3,3.77,Pesha-war,3.46,02-01-2021
46,Match Box Each,3.3,3.77,Bannu,3,02-01-2021
46,Match Box Each,3.3,3.77,Quetta,3.15,02-01-2021
46,Match Box Each,3.3,3.77,Khuz-dar,2,02-01-2021
47,Petrol Super Per Litre,112.21,3.39,Islam-abad,111.74,02-01-2021
47,Petrol Super Per Litre,112.21,3.39,Rawal-pindi,111.74,02-01-2021
47,Petrol Super Per Litre,112.21,3.39,Gujran-wala,111.72,02-01-2021
47,Petrol Super Per Litre,112.21,3.39,Sialkot,112.34,02-01-2021
47,Petrol Super Per Litre,112.21,3.39,Lahore,111.74,02-01-2021
47,Petrol Super Per Litre,112.21,3.39,Faisal-abad,111.72,02-01-2021
47,Petrol Super Per Litre,112.21,3.39,Sar-godha,111.92,02-01-2021
47,Petrol Super Per Litre,112.21,3.39,Multan,111.72,02-01-2021
47,Petrol Super Per Litre,112.21,3.39,Baha-walpur,112.57,02-01-2021
47,Petrol Super Per Litre,112.21,3.39,Karachi,111.75,02-01-2021
47,Petrol Super Per Litre,112.21,3.39,Hyder-abad,112.64,02-01-2021
47,Petrol Super Per Litre,112.21,3.39,Sukkur,111.72,02-01-2021
47,Petrol Super Per Litre,112.21,3.39,Larkana,111.99,02-01-2021
47,Petrol Super Per Litre,112.21,3.39,Pesha-war,111.73,02-01-2021
47,Petrol Super Per Litre,112.21,3.39,Bannu,114.02,02-01-2021
47,Petrol Super Per Litre,112.21,3.39,Quetta,111.74,02-01-2021
47,Petrol Super Per Litre,112.21,3.39,Khuz-dar,114.81,02-01-2021
48,Hi-Speed Diesel Per Litre,116.35,3.28,Islam-abad,115.87,02-01-2021
48,Hi-Speed Diesel Per Litre,116.35,3.28,Rawal-pindi,115.87,02-01-2021
48,Hi-Speed Diesel Per Litre,116.35,3.28,Gujran-wala,115.87,02-01-2021
48,Hi-Speed Diesel Per Litre,116.35,3.28,Sialkot,116.41,02-01-2021
48,Hi-Speed Diesel Per Litre,116.35,3.28,Lahore,115.87,02-01-2021
48,Hi-Speed Diesel Per Litre,116.35,3.28,Faisal-abad,115.87,02-01-2021
48,Hi-Speed Diesel Per Litre,116.35,3.28,Sar-godha,116.02,02-01-2021
48,Hi-Speed Diesel Per Litre,116.35,3.28,Multan,115.87,02-01-2021
48,Hi-Speed Diesel Per Litre,116.35,3.28,Baha-walpur,116.74,02-01-2021
48,Hi-Speed Diesel Per Litre,116.35,3.28,Karachi,115.87,02-01-2021
48,Hi-Speed Diesel Per Litre,116.35,3.28,Hyder-abad,116.67,02-01-2021
48,Hi-Speed Diesel Per Litre,116.35,3.28,Sukkur,115.87,02-01-2021
48,Hi-Speed Diesel Per Litre,116.35,3.28,Larkana,116.07,02-01-2021
48,Hi-Speed Diesel Per Litre,116.35,3.28,Pesha-war,115.87,02-01-2021
48,Hi-Speed Diesel Per Litre,116.35,3.28,Bannu,118.57,02-01-2021
48,Hi-Speed Diesel Per Litre,116.35,3.28,Quetta,115.86,02-01-2021
48,Hi-Speed Diesel Per Litre,116.35,3.28,Khuz-dar,118.89,02-01-2021
49,LPG 11.67 kg Cylinder Each,1507.57,-3.59,Islam-abad,1529.03,02-01-2021
49,LPG 11.67 kg Cylinder Each,1507.57,-3.59,Rawal-pindi,1550.26,02-01-2021
49,LPG 11.67 kg Cylinder Each,1507.57,-3.59,Gujran-wala,1471.66,02-01-2021
49,LPG 11.67 kg Cylinder Each,1507.57,-3.59,Sialkot,1480,02-01-2021
49,LPG 11.67 kg Cylinder Each,1507.57,-3.59,Lahore,1430.67,02-01-2021
49,LPG 11.67 kg Cylinder Each,1507.57,-3.59,Faisal-abad,1437.34,02-01-2021
49,LPG 11.67 kg Cylinder Each,1507.57,-3.59,Sar-godha,1448.68,02-01-2021
49,LPG 11.67 kg Cylinder Each,1507.57,-3.59,Multan,1463.15,02-01-2021
49,LPG 11.67 kg Cylinder Each,1507.57,-3.59,Baha-walpur,1373.9,02-01-2021
49,LPG 11.67 kg Cylinder Each,1507.57,-3.59,Karachi,1471.54,02-01-2021
49,LPG 11.67 kg Cylinder Each,1507.57,-3.59,Hyder-abad,1574.37,02-01-2021
49,LPG 11.67 kg Cylinder Each,1507.57,-3.59,Sukkur,1573.93,02-01-2021
49,LPG 11.67 kg Cylinder Each,1507.57,-3.59,Larkana,1639.16,02-01-2021
49,LPG 11.67 kg Cylinder Each,1507.57,-3.59,Pesha-war,1671.81,02-01-2021
49,LPG 11.67 kg Cylinder Each,1507.57,-3.59,Bannu,1374.33,02-01-2021
49,LPG 11.67 kg Cylinder Each,1507.57,-3.59,Quetta,1712.24,02-01-2021
49,LPG 11.67 kg Cylinder Each,1507.57,-3.59,Khuz-dar,1476.31,02-01-2021
50,Telephone Call Charges Per Min u,1.55,0,Islam-abad,1.55,02-01-2021
50,Telephone Call Charges Per Min u,1.55,0,Rawal-pindi,1.55,02-01-2021
50,Telephone Call Charges Per Min u,1.55,0,Gujran-wala,1.55,02-01-2021
50,Telephone Call Charges Per Min u,1.55,0,Sialkot,1.55,02-01-2021
50,Telephone Call Charges Per Min u,1.55,0,Lahore,1.55,02-01-2021
50,Telephone Call Charges Per Min u,1.55,0,Faisal-abad,1.55,02-01-2021
50,Telephone Call Charges Per Min u,1.55,0,Sar-godha,1.55,02-01-2021
50,Telephone Call Charges Per Min u,1.55,0,Multan,1.55,02-01-2021
50,Telephone Call Charges Per Min u,1.55,0,Baha-walpur,1.55,02-01-2021
50,Telephone Call Charges Per Min u,1.55,0,Karachi,1.55,02-01-2021
50,Telephone Call Charges Per Min u,1.55,0,Hyder-abad,1.55,02-01-2021
50,Telephone Call Charges Per Min u,1.55,0,Sukkur,1.55,02-01-2021
50,Telephone Call Charges Per Min u,1.55,0,Larkana,1.55,02-01-2021
50,Telephone Call Charges Per Min u,1.55,0,Pesha-war,1.55,02-01-2021
50,Telephone Call Charges Per Min u,1.55,0,Bannu,1.55,02-01-2021
50,Telephone Call Charges Per Min u,1.55,0,Quetta,1.55,02-01-2021
50,Telephone Call Charges Per Min u,1.55,0,Khuz-dar,1.55,02-01-2021
51,Toilet Soap LIFEBUOY 115 gm Each,47.12,1.16,Islam-abad,51,02-01-2021
51,Toilet Soap LIFEBUOY 115 gm Each,47.12,1.16,Rawal-pindi,51,02-01-2021
51,Toilet Soap LIFEBUOY 115 gm Each,47.12,1.16,Gujran-wala,46.83,02-01-2021
51,Toilet Soap LIFEBUOY 115 gm Each,47.12,1.16,Sialkot,45,02-01-2021
51,Toilet Soap LIFEBUOY 115 gm Each,47.12,1.16,Lahore,45.73,02-01-2021
51,Toilet Soap LIFEBUOY 115 gm Each,47.12,1.16,Faisal-abad,46.43,02-01-2021
51,Toilet Soap LIFEBUOY 115 gm Each,47.12,1.16,Sar-godha,45,02-01-2021
51,Toilet Soap LIFEBUOY 115 gm Each,47.12,1.16,Multan,50.99,02-01-2021
51,Toilet Soap LIFEBUOY 115 gm Each,47.12,1.16,Baha-walpur,46.2,02-01-2021
51,Toilet Soap LIFEBUOY 115 gm Each,47.12,1.16,Karachi,46.49,02-01-2021
51,Toilet Soap LIFEBUOY 115 gm Each,47.12,1.16,Hyder-abad,46.49,02-01-2021
51,Toilet Soap LIFEBUOY 115 gm Each,47.12,1.16,Sukkur,45,02-01-2021
51,Toilet Soap LIFEBUOY 115 gm Each,47.12,1.16,Larkana,45,02-01-2021
51,Toilet Soap LIFEBUOY 115 gm Each,47.12,1.16,Pesha-war,45,02-01-2021
51,Toilet Soap LIFEBUOY 115 gm Each,47.12,1.16,Bannu,45,02-01-2021
51,Toilet Soap LIFEBUOY 115 gm Each,47.12,1.16,Quetta,46.2,02-01-2021
51,Toilet Soap LIFEBUOY 115 gm Each,47.12,1.16,Khuz-dar,55,02-01-2021
1,Wheat Flour Bag 20 Kg,955.79,0.84,Islam-abad,864.15,02-01-2021
1,Wheat Flour Bag 20 Kg,955.79,0.84,Rawal-pindi,860,02-01-2021
1,Wheat Flour Bag 20 Kg,955.79,0.84,Gujran-wala,860,02-01-2021
1,Wheat Flour Bag 20 Kg,955.79,0.84,Sialkot,939.72,02-01-2021
1,Wheat Flour Bag 20 Kg,955.79,0.84,Lahore,860,02-01-2021
1,Wheat Flour Bag 20 Kg,955.79,0.84,Faisal-abad,860,02-01-2021
1,Wheat Flour Bag 20 Kg,955.79,0.84,Sar-godha,860,02-01-2021
1,Wheat Flour Bag 20 Kg,955.79,0.84,Multan,886.03,02-01-2021
1,Wheat Flour Bag 20 Kg,955.79,0.84,Baha-walpur,860,02-01-2021
1,Wheat Flour Bag 20 Kg,955.79,0.84,Karachi,1279.79,02-01-2021
1,Wheat Flour Bag 20 Kg,955.79,0.84,Hyder-abad,1155.29,02-01-2021
1,Wheat Flour Bag 20 Kg,955.79,0.84,Sukkur,948.71,02-01-2021
1,Wheat Flour Bag 20 Kg,955.79,0.84,Larkana,950.61,02-01-2021
1,Wheat Flour Bag 20 Kg,955.79,0.84,Pesha-war,1018.19,02-01-2021
1,Wheat Flour Bag 20 Kg,955.79,0.84,Bannu,959.66,02-01-2021
1,Wheat Flour Bag 20 Kg,955.79,0.84,Quetta,960,02-01-2021
1,Wheat Flour Bag 20 Kg,955.79,0.84,Khuz-dar,1273.28,02-01-2021
2,Rice Basmati Broken (Average Qualit y1 Kg,90.62,1.57,Islam-abad,108.38,02-01-2021
2,Rice Basmati Broken (Average Qualit y1 Kg,90.62,1.57,Rawal-pindi,98.87,02-01-2021
2,Rice Basmati Broken (Average Qualit y1 Kg,90.62,1.57,Gujran-wala,84.85,02-01-2021
2,Rice Basmati Broken (Average Qualit y1 Kg,90.62,1.57,Sialkot,80,02-01-2021
2,Rice Basmati Broken (Average Qualit y1 Kg,90.62,1.57,Lahore,76.87,02-01-2021
2,Rice Basmati Broken (Average Qualit y1 Kg,90.62,1.57,Faisal-abad,93.22,02-01-2021
2,Rice Basmati Broken (Average Qualit y1 Kg,90.62,1.57,Sar-godha,90,02-01-2021
2,Rice Basmati Broken (Average Qualit y1 Kg,90.62,1.57,Multan,93.75,02-01-2021
2,Rice Basmati Broken (Average Qualit y1 Kg,90.62,1.57,Baha-walpur,80,02-01-2021
2,Rice Basmati Broken (Average Qualit y1 Kg,90.62,1.57,Karachi,103.29,02-01-2021
2,Rice Basmati Broken (Average Qualit y1 Kg,90.62,1.57,Hyder-abad,92.4,02-01-2021
2,Rice Basmati Broken (Average Qualit y1 Kg,90.62,1.57,Sukkur,100,02-01-2021
2,Rice Basmati Broken (Average Qualit y1 Kg,90.62,1.57,Larkana,98.89,02-01-2021
2,Rice Basmati Broken (Average Qualit y1 Kg,90.62,1.57,Pesha-war,87.67,02-01-2021
2,Rice Basmati Broken (Average Qualit y1 Kg,90.62,1.57,Bannu,68.22,02-01-2021
2,Rice Basmati Broken (Average Qualit y1 Kg,90.62,1.57,Quetta,104.92,02-01-2021
2,Rice Basmati Broken (Average Qualit y1 Kg,90.62,1.57,Khuz-dar,90,02-01-2021
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,71.39,1.16,Islam-abad,76.52,02-01-2021
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,71.39,1.16,Rawal-pindi,78.03,02-01-2021
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,71.39,1.16,Gujran-wala,60,02-01-2021
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,71.39,1.16,Sialkot,,02-01-2021
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,71.39,1.16,Lahore,60,02-01-2021
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,71.39,1.16,Faisal-abad,60,02-01-2021
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,71.39,1.16,Sar-godha,90,02-01-2021
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,71.39,1.16,Multan,65.81,02-01-2021
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,71.39,1.16,Baha-walpur,68.29,02-01-2021
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,71.39,1.16,Karachi,76.05,02-01-2021
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,71.39,1.16,Hyder-abad,77.88,02-01-2021
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,71.39,1.16,Sukkur,60,02-01-2021
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,71.39,1.16,Larkana,64.06,02-01-2021
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,71.39,1.16,Pesha-war,74.83,02-01-2021
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,71.39,1.16,Bannu,71.19,02-01-2021
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,71.39,1.16,Quetta,89.91,02-01-2021
3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,71.39,1.16,Khuz-dar,80,02-01-2021
4,Bread plain (Small Size) Each,55.54,0,Islam-abad,60,02-01-2021
4,Bread plain (Small Size) Each,55.54,0,Rawal-pindi,60,02-01-2021
4,Bread plain (Small Size) Each,55.54,0,Gujran-wala,60,02-01-2021
4,Bread plain (Small Size) Each,55.54,0,Sialkot,70,02-01-2021
4,Bread plain (Small Size) Each,55.54,0,Lahore,60,02-01-2021
4,Bread plain (Small Size) Each,55.54,0,Faisal-abad,60,02-01-2021
4,Bread plain (Small Size) Each,55.54,0,Sar-godha,60,02-01-2021
4,Bread plain (Small Size) Each,55.54,0,Multan,60,02-01-2021
4,Bread plain (Small Size) Each,55.54,0,Baha-walpur,40,02-01-2021
4,Bread plain (Small Size) Each,55.54,0,Karachi,40,02-01-2021
4,Bread plain (Small Size) Each,55.54,0,Hyder-abad,60,02-01-2021
4,Bread plain (Small Size) Each,55.54,0,Sukkur,70,02-01-2021
4,Bread plain (Small Size) Each,55.54,0,Larkana,60,02-01-2021
4,Bread plain (Small Size) Each,55.54,0,Pesha-war,60,02-01-2021
4,Bread plain (Small Size) Each,55.54,0,Bannu,40,02-01-2021
4,Bread plain (Small Size) Each,55.54,0,Quetta,60,02-01-2021
4,Bread plain (Small Size) Each,55.54,0,Khuz-dar,40,02-01-2021
5,Beef with Bone (Average Quality) 1 Kg,475.38,0.32,Islam-abad,561.92,02-01-2021
5,Beef with Bone (Average Quality) 1 Kg,475.38,0.32,Rawal-pindi,554.5,02-01-2021
5,Beef with Bone (Average Quality) 1 Kg,475.38,0.32,Gujran-wala,500,02-01-2021
5,Beef with Bone (Average Quality) 1 Kg,475.38,0.32,Sialkot,500,02-01-2021
5,Beef with Bone (Average Quality) 1 Kg,475.38,0.32,Lahore,504.56,02-01-2021
5,Beef with Bone (Average Quality) 1 Kg,475.38,0.32,Faisal-abad,430.89,02-01-2021
5,Beef with Bone (Average Quality) 1 Kg,475.38,0.32,Sar-godha,450,02-01-2021
5,Beef with Bone (Average Quality) 1 Kg,475.38,0.32,Multan,487.04,02-01-2021
5,Beef with Bone (Average Quality) 1 Kg,475.38,0.32,Baha-walpur,432.67,02-01-2021
5,Beef with Bone (Average Quality) 1 Kg,475.38,0.32,Karachi,587.81,02-01-2021
5,Beef with Bone (Average Quality) 1 Kg,475.38,0.32,Hyder-abad,486.58,02-01-2021
5,Beef with Bone (Average Quality) 1 Kg,475.38,0.32,Sukkur,450,02-01-2021
5,Beef with Bone (Average Quality) 1 Kg,475.38,0.32,Larkana,424.51,02-01-2021
5,Beef with Bone (Average Quality) 1 Kg,475.38,0.32,Pesha-war,400,02-01-2021
5,Beef with Bone (Average Quality) 1 Kg,475.38,0.32,Bannu,409.76,02-01-2021
5,Beef with Bone (Average Quality) 1 Kg,475.38,0.32,Quetta,482.46,02-01-2021
5,Beef with Bone (Average Quality) 1 Kg,475.38,0.32,Khuz-dar,466.08,02-01-2021
6,Mutton (Average Quality) 1 Kg,998.64,0.58,Islam-abad,1190.12,02-01-2021
6,Mutton (Average Quality) 1 Kg,998.64,0.58,Rawal-pindi,1189.83,02-01-2021
6,Mutton (Average Quality) 1 Kg,998.64,0.58,Gujran-wala,1032.28,02-01-2021
6,Mutton (Average Quality) 1 Kg,998.64,0.58,Sialkot,1100,02-01-2021
6,Mutton (Average Quality) 1 Kg,998.64,0.58,Lahore,1051.19,02-01-2021
6,Mutton (Average Quality) 1 Kg,998.64,0.58,Faisal-abad,1000,02-01-2021
6,Mutton (Average Quality) 1 Kg,998.64,0.58,Sar-godha,1000,02-01-2021
6,Mutton (Average Quality) 1 Kg,998.64,0.58,Multan,1000,02-01-2021
6,Mutton (Average Quality) 1 Kg,998.64,0.58,Baha-walpur,899.33,02-01-2021
6,Mutton (Average Quality) 1 Kg,998.64,0.58,Karachi,1081.51,02-01-2021
6,Mutton (Average Quality) 1 Kg,998.64,0.58,Hyder-abad,1040.51,02-01-2021
6,Mutton (Average Quality) 1 Kg,998.64,0.58,Sukkur,900,02-01-2021
6,Mutton (Average Quality) 1 Kg,998.64,0.58,Larkana,924.77,02-01-2021
6,Mutton (Average Quality) 1 Kg,998.64,0.58,Pesha-war,868.94,02-01-2021
6,Mutton (Average Quality) 1 Kg,998.64,0.58,Bannu,720,02-01-2021
6,Mutton (Average Quality) 1 Kg,998.64,0.58,Quetta,1096.96,02-01-2021
6,Mutton (Average Quality) 1 Kg,998.64,0.58,Khuz-dar,1000,02-01-2021
7,Chicken Farm Broiler (Live) 1 Kg,231.26,25.86,Islam-abad,230,02-01-2021
7,Chicken Farm Broiler (Live) 1 Kg,231.26,25.86,Rawal-pindi,227.06,02-01-2021
7,Chicken Farm Broiler (Live) 1 Kg,231.26,25.86,Gujran-wala,207.36,02-01-2021
7,Chicken Farm Broiler (Live) 1 Kg,231.26,25.86,Sialkot,219.72,02-01-2021
7,Chicken Farm Broiler (Live) 1 Kg,231.26,25.86,Lahore,210.36,02-01-2021
7,Chicken Farm Broiler (Live) 1 Kg,231.26,25.86,Faisal-abad,220.32,02-01-2021
7,Chicken Farm Broiler (Live) 1 Kg,231.26,25.86,Sar-godha,212.19,02-01-2021
7,Chicken Farm Broiler (Live) 1 Kg,231.26,25.86,Multan,238.5,02-01-2021
7,Chicken Farm Broiler (Live) 1 Kg,231.26,25.86,Baha-walpur,219.18,02-01-2021
7,Chicken Farm Broiler (Live) 1 Kg,231.26,25.86,Karachi,253.99,02-01-2021
7,Chicken Farm Broiler (Live) 1 Kg,231.26,25.86,Hyder-abad,249.12,02-01-2021
7,Chicken Farm Broiler (Live) 1 Kg,231.26,25.86,Sukkur,250.53,02-01-2021
7,Chicken Farm Broiler (Live) 1 Kg,231.26,25.86,Larkana,238.25,02-01-2021
7,Chicken Farm Broiler (Live) 1 Kg,231.26,25.86,Pesha-war,222.8,02-01-2021
7,Chicken Farm Broiler (Live) 1 Kg,231.26,25.86,Bannu,217.39,02-01-2021
7,Chicken Farm Broiler (Live) 1 Kg,231.26,25.86,Quetta,254.07,02-01-2021
7,Chicken Farm Broiler (Live) 1 Kg,231.26,25.86,Khuz-dar,272.19,02-01-2021
8,Milk fresh (Un-boiled) 1 Ltr,105.24,0.06,Islam-abad,120.41,02-01-2021
8,Milk fresh (Un-boiled) 1 Ltr,105.24,0.06,Rawal-pindi,119.83,02-01-2021
8,Milk fresh (Un-boiled) 1 Ltr,105.24,0.06,Gujran-wala,110,02-01-2021
8,Milk fresh (Un-boiled) 1 Ltr,105.24,0.06,Sialkot,90,02-01-2021
8,Milk fresh (Un-boiled) 1 Ltr,105.24,0.06,Lahore,98.02,02-01-2021
8,Milk fresh (Un-boiled) 1 Ltr,105.24,0.06,Faisal-abad,103.23,02-01-2021
8,Milk fresh (Un-boiled) 1 Ltr,105.24,0.06,Sar-godha,80,02-01-2021
8,Milk fresh (Un-boiled) 1 Ltr,105.24,0.06,Multan,94.31,02-01-2021
8,Milk fresh (Un-boiled) 1 Ltr,105.24,0.06,Baha-walpur,84.04,02-01-2021
8,Milk fresh (Un-boiled) 1 Ltr,105.24,0.06,Karachi,120,02-01-2021
8,Milk fresh (Un-boiled) 1 Ltr,105.24,0.06,Hyder-abad,110,02-01-2021
8,Milk fresh (Un-boiled) 1 Ltr,105.24,0.06,Sukkur,110,02-01-2021
8,Milk fresh (Un-boiled) 1 Ltr,105.24,0.06,Larkana,114.93,02-01-2021
8,Milk fresh (Un-boiled) 1 Ltr,105.24,0.06,Pesha-war,121.85,02-01-2021
8,Milk fresh (Un-boiled) 1 Ltr,105.24,0.06,Bannu,106.56,02-01-2021
8,Milk fresh (Un-boiled) 1 Ltr,105.24,0.06,Quetta,120,02-01-2021
8,Milk fresh (Un-boiled) 1 Ltr,105.24,0.06,Khuz-dar,100,02-01-2021
9,Curd (Dahi) Loose 1 Kg,121.86,0.02,Islam-abad,131.18,02-01-2021
9,Curd (Dahi) Loose 1 Kg,121.86,0.02,Rawal-pindi,132.49,02-01-2021
